HOMERcalled.RefSeq.ID,SH.1.promoter.count,SH.1.promoter.50bp,SH.1.promoter.density,SH.1.promoter.StartSite,SH.1.body.count,SH.1.mapped.length,SH.1.body.density,SH.1.body.StartSite,SH.1.pausing.ratio,SH.2.promoter.count,SH.2.promoter.50bp,SH.2.promoter.density,SH.2.promoter.StartSite,SH.2.body.count,SH.2.mapped.length,SH.2.body.density,SH.2.body.StartSite,SH.2.pausing.ratio,SH-1-Pausing-pValue,SH-2-Pausing-pValue,SH-1-2-Change-pValue
NM_133983,3,50,0.06,58389002,300,5832,0.051440329,58387747,1.1664,6,50,0.12,58388692,386,7501,0.051459805,58387747,2.331917098,1,0.535469459,0.953880379
NM_033568,7,50,0.14,95895761,419,5942,0.070514978,95897231,1.985393795,6,50,0.12,95896376,419,6339,0.066098754,95897231,1.815465394,0.57431492,0.535636527,1
NM_019959,4,50,0.08,118294915,176,3556,0.049493813,118296115,1.616363636,6,50,0.12,118295090,465,7428,0.062600969,118296115,1.916903226,0.711464836,0.535836816,0.801696715
NM_199029,21,50,0.42,65977523,1437,22549,0.063727882,65978513,6.590521921,6,50,0.12,65977353,1370,23068,0.059389631,65978513,2.020554745,0.000354338,0.53596115,0.059138311
NM_001102455,19,50,0.38,31019400,1776,29872,0.059453669,31018400,6.391531532,6,50,0.12,31019430,1612,30598,0.052683182,31018400,2.277766749,0.001082956,0.53596115,0.150461232
NM_001102456,19,50,0.38,31019400,1776,29872,0.059453669,31018400,6.391531532,6,50,0.12,31019430,1612,30598,0.052683182,31018400,2.277766749,0.001082956,0.53596115,0.150461232
NM_009691,19,50,0.38,31019400,1776,29872,0.059453669,31018400,6.391531532,6,50,0.12,31019430,1612,30598,0.052683182,31018400,2.277766749,0.001082956,0.53596115,0.150461232
NM_008397,20,50,0.4,71625170,4476,47985,0.09327915,71626140,4.288203753,6,50,0.12,71625315,2719,41516,0.065492822,71626140,1.832261861,0.005049257,0.53596115,0.464540047
NM_033575,13,50,0.26,37849878,3610,57917,0.062330577,37850513,4.171307479,6,50,0.12,37849903,4022,67974,0.059169683,37850513,2.028065639,0.025117742,0.53596115,0.292592574
NM_030035,11,50,0.22,36885332,1459,23910,0.061020494,36886097,3.605346127,6,50,0.12,36885322,1544,25483,0.060589413,36886097,1.980544041,0.065332985,0.53596115,0.564929383
NM_001199432,1,50,0.02,20764832,4864,36649,0.132718492,20763332,0.150694901,3,50,0.06,20763912,4263,36895,0.115544112,20763332,0.519282196,0.080023093,0.53596115,0.690795452
NM_172279,10,50,0.2,20044078,910,15459,0.058865386,20042843,3.397582418,6,50,0.12,20044093,921,15528,0.05931221,20042843,2.023192182,0.102954582,0.53596115,0.673791086
NM_001199676,11,50,0.22,123229804,1893,26094,0.072545413,123228419,3.032583201,6,50,0.12,123229804,1782,27275,0.065334555,123228419,1.836700337,0.131395274,0.53596115,0.680462778
NM_145358,11,50,0.22,123229804,1893,26094,0.072545413,123228419,3.032583201,6,50,0.12,123229804,1782,27275,0.065334555,123228419,1.836700337,0.131395274,0.53596115,0.680462778
NM_001085495,9,50,0.18,166631111,2470,39589,0.062391068,166632081,2.88502834,6,50,0.12,166631111,2261,42224,0.053547745,166632081,2.240990712,0.161206801,0.53596115,0.885269795
NM_029282,7,50,0.14,157834656,550,11372,0.048364404,157834096,2.894690909,6,50,0.12,157834646,591,11808,0.050050813,157834096,2.397563452,0.196009181,0.53596115,0.975188292
NM_013511,8,50,0.16,25128184,3537,53902,0.065619086,25129174,2.438314956,6,50,0.12,25128024,3527,57499,0.061340197,25129174,1.956302807,0.246426171,0.53596115,0.978198686
NM_172691,12,50,0.24,43058642,871,7329,0.118842953,43058092,2.019471871,3,50,0.06,43058687,1062,8594,0.123574587,43058092,0.485536723,0.256150637,0.53596115,0.071789495
NR_045567,12,50,0.24,43058642,871,7329,0.118842953,43058092,2.019471871,3,50,0.06,43058687,1062,8594,0.123574587,43058092,0.485536723,0.256150637,0.53596115,0.071789495
NM_001045523,7,50,0.14,118727116,605,10941,0.055296591,118728351,2.531801653,6,50,0.12,118727121,561,11104,0.050522334,118728351,2.375187166,0.366421792,0.53596115,1
NM_013910,7,50,0.14,123350249,793,13604,0.058291679,123349359,2.401715006,6,50,0.12,123350239,761,14541,0.052334778,123349359,2.292930355,0.36673699,0.53596115,1
NM_001043355,7,50,0.14,106416941,2067,31898,0.064800301,106417856,2.160483793,6,50,0.12,106416926,2137,35109,0.060867584,106417856,1.971492747,0.367236673,0.53596115,0.976313974
NM_001081337,7,50,0.14,128016810,2355,38356,0.061398477,128015610,2.280186837,6,50,0.12,128016415,3068,46490,0.065992687,128015610,1.818383312,0.367236673,0.53596115,0.865156035
NM_198022,7,50,0.14,117516053,3757,53799,0.069834012,117516603,2.004753793,6,50,0.12,117516053,3438,55774,0.061641625,117516603,1.946736475,0.367236673,0.53596115,1
NR_033218,8,50,0.16,37980138,2829,36490,0.07752809,37981303,2.063768116,6,50,0.12,37980168,2100,34783,0.060374321,37981303,1.9876,0.411988562,0.53596115,1
NM_021292,6,50,0.12,37728085,979,17794,0.055018546,37727120,2.181082737,6,50,0.12,37728105,1103,20011,0.055119684,37727120,2.177080689,0.533895569,0.53596115,1
NM_177262,6,50,0.12,86222633,1051,15384,0.068317733,86222078,1.756498573,6,50,0.12,86222643,989,15907,0.062173886,86222078,1.930070779,0.533895569,0.53596115,1
NM_011828,6,50,0.12,144233140,3355,60574,0.0553868,144232180,2.166581222,6,50,0.12,144232870,3433,67082,0.051176172,144232180,2.344841247,0.533983993,0.53596115,1
NM_001195025,7,50,0.14,134212682,541,7681,0.070433537,134213702,1.987689464,6,50,0.12,134212682,672,9969,0.067408968,134213702,1.780178571,0.574844029,0.53596115,0.865891543
NM_028778,7,50,0.14,134212682,541,7681,0.070433537,134213702,1.987689464,6,50,0.12,134212682,672,9969,0.067408968,134213702,1.780178571,0.574844029,0.53596115,0.865891543
NM_001045513,7,50,0.14,60623299,4122,51785,0.079598339,60622609,1.758830665,6,50,0.12,60623719,3151,49437,0.063737686,60622609,1.882716598,0.575374112,0.53596115,1
NM_175238,7,50,0.14,51928327,2428,30294,0.080147884,51929357,1.746771005,6,50,0.12,51928327,2214,31782,0.069662073,51929357,1.722601626,0.575374112,0.53596115,1
NM_130859,4,50,0.08,78633332,487,10010,0.048651349,78632472,1.644353183,6,50,0.12,78633332,619,11909,0.051977496,78632472,2.308691438,0.712569188,0.53596115,1
NM_001081055,5,50,0.1,77707052,1690,29275,0.057728437,77706387,1.732248521,6,50,0.12,77707347,1660,31024,0.053506962,77706387,2.242698795,0.749692408,0.53596115,0.969750766
NM_001085371,5,50,0.1,75379134,627,9642,0.065028002,75379689,1.537799043,6,50,0.12,75378724,771,11272,0.068399574,75379689,1.754396887,0.749692408,0.53596115,1
NM_001109756,5,50,0.1,90806956,1241,19349,0.064137682,90807891,1.55914585,6,50,0.12,90806941,1238,20569,0.060187661,90807891,1.993764136,0.749692408,0.53596115,0.970178822
NM_009055,5,50,0.1,86590300,746,12652,0.05896301,86591735,1.695978552,6,50,0.12,86591165,639,12449,0.051329424,86591735,2.337840376,0.749692408,0.53596115,0.965538943
NM_028534,5,50,0.1,23929223,2105,34625,0.060794224,23928128,1.644893112,6,50,0.12,23928678,2049,36639,0.055924015,23928128,2.145768668,0.749692408,0.53596115,0.968914233
NM_153153,5,50,0.1,5046692,1492,28148,0.053005542,5047587,1.886595174,6,50,0.12,5046427,1558,30379,0.051285427,5047587,2.339845956,0.749692408,0.53596115,1
NM_153563,5,50,0.1,107434608,749,10747,0.069693868,107433628,1.434846462,6,50,0.12,107434338,766,11762,0.065124979,107433628,1.842610966,0.749692408,0.53596115,1
NM_173437,5,50,0.1,137482252,3503,64730,0.054117102,137480932,1.847844705,6,50,0.12,137482247,4389,78486,0.055920801,137480932,2.145892003,0.749692408,0.53596115,1
NM_001113362,3,50,0.06,36928720,3389,50866,0.066626037,36927875,0.900548834,6,50,0.12,36928575,3627,54457,0.066603008,36927875,1.80172043,1,0.53596115,0.828613984
NM_001171005,4,50,0.08,79407685,1768,30350,0.058253707,79406845,1.373303167,6,50,0.12,79407775,1517,29463,0.051488307,79406845,2.330626236,1,0.53596115,0.838597522
NM_001252332,4,50,0.08,53333613,629,10448,0.06020291,53334238,1.328839428,6,50,0.12,53333688,614,11593,0.052962995,53334238,2.265732899,1,0.53596115,0.846390697
NM_001252333,4,50,0.08,53333613,629,10448,0.06020291,53334238,1.328839428,6,50,0.12,53333688,614,11593,0.052962995,53334238,2.265732899,1,0.53596115,0.846390697
NM_033144,4,50,0.08,53333613,629,10448,0.06020291,53334238,1.328839428,6,50,0.12,53333688,614,11593,0.052962995,53334238,2.265732899,1,0.53596115,0.846390697
NM_212438,4,50,0.08,32525047,757,11842,0.063925013,32523762,1.251466314,6,50,0.12,32525057,760,12886,0.058978737,32523762,2.034631579,1,0.53596115,0.961252521
NM_001080819,5,50,0.1,133309791,7966,58151,0.136988186,133308526,0.729989957,3,50,0.06,133309791,7494,59333,0.12630408,133308526,0.475044035,0.79570466,0.536016841,0.948400818
NR_033225,10,50,0.2,20890196,149,464,0.32112069,20891501,0.622818792,10,50,0.2,20890911,126,443,0.284424379,20891501,0.703174603,0.430367767,0.551204371,0.991279096
NM_001205188,21,50,0.42,67691283,8836,49365,0.178993214,67690308,2.346457673,13,50,0.26,67691308,8558,50092,0.170845644,67690308,1.521841552,0.049517403,0.552268111,0.570487314
NM_028032,21,50,0.42,67691283,8836,49365,0.178993214,67690308,2.346457673,13,50,0.26,67691308,8558,50092,0.170845644,67690308,1.521841552,0.049517403,0.552268111,0.570487314
NM_001146701,5,50,0.1,106402408,4,66,0.060606061,106403298,1.65,4,50,0.08,106402403,1,51,0.019607843,106403298,4.08,1,0.552827498,0.865891543
NM_028843,5,50,0.1,106402408,4,65,0.061538462,106403298,1.625,4,50,0.08,106402403,1,51,0.019607843,106403298,4.08,1,0.552827498,0.865891543
NR_045499,1,50,0.02,87911095,79,614,0.128664495,87912560,0.155443038,4,50,0.08,87911480,92,636,0.144654088,87912560,0.553043478,0.130475045,0.566315877,0.718256434
NM_026068,5,50,0.1,72029059,106,1360,0.077941176,72028094,1.283018868,7,50,0.14,72028784,138,1646,0.083839611,72028094,1.669855072,1,0.57072868,1
NM_008197,45,50,0.9,78859027,671,1226,0.54730832,78859642,1.644411326,25,50,0.5,78859022,494,1259,0.392374901,78859642,1.274291498,0.062186597,0.572470955,0.662250173
NM_008122,6,50,0.12,102666818,276,2943,0.093781855,102665333,1.279565217,7,50,0.14,102666498,244,2933,0.083191272,102665333,1.682868852,1,0.574241199,0.973092753
NM_001048227,4,50,0.08,164311385,239,3017,0.079217766,164312640,1.009874477,7,50,0.14,164311140,323,3802,0.084955287,164312640,1.647925697,1,0.575359343,0.966216259
NR_015526,10,50,0.2,33715076,326,4549,0.071664102,33713861,2.790797546,7,50,0.14,33715051,346,4814,0.071873702,33713861,1.947861272,0.192962587,0.575553857,0.795940606
NM_028377,10,50,0.2,85750018,418,4167,0.100311975,85751018,1.993779904,7,50,0.14,85750013,413,5586,0.073934837,85751018,1.893559322,0.320314543,0.576056154,0.895691554
NM_025411,10,50,0.2,135543134,589,6401,0.092016872,135542159,2.173514431,7,50,0.14,135543139,536,6754,0.079360379,135542159,1.764104478,0.321598069,0.576616605,0.899277427
NM_008675,4,50,0.08,138648530,307,4682,0.065570269,138647885,1.220065147,7,50,0.14,138648450,530,6293,0.084220563,138647885,1.662301887,1,0.576616605,1
NM_001146296,12,50,0.24,89535090,832,10771,0.077244453,89535640,3.107019231,7,50,0.14,89535090,905,12400,0.072983871,89535640,1.918232044,0.085862031,0.577375787,0.589024381
NM_019655,12,50,0.24,89535090,832,10771,0.077244453,89535640,3.107019231,7,50,0.14,89535090,905,12400,0.072983871,89535640,1.918232044,0.085862031,0.577375787,0.589024381
NM_010633,7,50,0.14,172145189,863,10079,0.085623574,172144524,1.635063731,7,50,0.14,172145184,871,10901,0.079900927,172144524,1.75216992,0.575233952,0.577375787,1
NM_001130529,43,50,0.86,59319702,1403,14007,0.100164204,59319142,8.585901639,7,50,0.14,59319707,1151,13407,0.085850675,59319142,1.630738488,1.83E-08,0.577398261,0.000203784
NM_172941,43,50,0.86,59319702,1403,14007,0.100164204,59319142,8.585901639,7,50,0.14,59319707,1151,13407,0.085850675,59319142,1.630738488,1.83E-08,0.577398261,0.000203784
NM_133722,18,50,0.36,91300353,2621,29426,0.08907089,91299403,4.041724533,7,50,0.14,91300123,2405,30593,0.078612755,91299403,1.780881497,0.005327149,0.577398261,0.288690887
NM_001145824,11,50,0.22,104334636,3839,43636,0.087977816,104333646,2.500630372,7,50,0.14,104334636,4001,46550,0.085950591,104333646,1.628842789,0.13170412,0.577398261,0.695051165
NM_010434,11,50,0.22,104334636,3839,43636,0.087977816,104333646,2.500630372,7,50,0.14,104334636,4001,46550,0.085950591,104333646,1.628842789,0.13170412,0.577398261,0.695051165
NM_010124,11,50,0.22,60915447,1253,12874,0.097327948,60914417,2.260399042,7,50,0.14,60915447,1152,13310,0.086551465,60914417,1.617534722,0.228770077,0.577398261,0.811614024
NM_008839,8,50,0.16,32335338,1357,18858,0.07195885,32336073,2.223492999,7,50,0.14,32335338,1520,20774,0.073168384,32336073,1.913394737,0.411568312,0.577398261,0.981674776
NM_001164226,8,50,0.16,29997488,5527,64093,0.086234066,29998988,1.855415234,7,50,0.14,29997488,4971,63125,0.078748515,29998988,1.777811306,0.411997437,0.577398261,1
NM_001164227,8,50,0.16,29997488,5015,58514,0.085705985,29998988,1.866847458,7,50,0.14,29997488,4483,57426,0.078065685,29998988,1.793361588,0.411997437,0.577398261,1
NM_001164228,8,50,0.16,29997488,5015,58514,0.085705985,29998988,1.866847458,7,50,0.14,29997488,4483,57426,0.078065685,29998988,1.793361588,0.411997437,0.577398261,1
NM_001164230,8,50,0.16,29997488,4375,49995,0.087508751,29998988,1.828388571,7,50,0.14,29997488,3951,49671,0.079543396,29998988,1.760045558,0.411997437,0.577398261,1
NM_010938,8,50,0.16,29997488,5527,64093,0.086234066,29998988,1.855415234,7,50,0.14,29997488,4971,63125,0.078748515,29998988,1.777811306,0.411997437,0.577398261,1
NM_001252436,7,50,0.14,31754476,5204,66196,0.078615022,31755436,1.780830131,7,50,0.14,31754261,6076,74511,0.081545007,31755436,1.716843318,0.575374112,0.577398261,0.980337117
NM_028407,8,50,0.16,37748759,3573,37890,0.094299287,37747754,1.696725441,7,50,0.14,37748354,3667,41019,0.089397596,37747754,1.566037633,0.608111658,0.577398261,0.983469845
NM_001081418,5,50,0.1,16584739,1302,15787,0.082472921,16583844,1.212519201,7,50,0.14,16585339,1346,16076,0.083727295,16583844,1.672095097,1,0.577398261,0.970178822
NM_001159630,5,50,0.1,120077776,4618,51711,0.089304017,120078886,1.119770463,7,50,0.14,120078106,4639,58179,0.079736675,120078886,1.755779263,1,0.577398261,0.970178822
NM_001161747,6,50,0.12,79256722,1349,14480,0.093162983,79257317,1.288065234,7,50,0.14,79256707,1422,16028,0.08871974,79257317,1.578002813,1,0.577398261,1
NM_001164365,4,50,0.08,47044517,3353,43805,0.076543774,47043057,1.045153594,7,50,0.14,47044447,3424,46245,0.074040437,47043057,1.890858645,1,0.577398261,0.84823199
NM_013883,5,50,0.1,120077776,4618,51711,0.089304017,120078886,1.119770463,7,50,0.14,120078106,4639,58179,0.079736675,120078886,1.755779263,1,0.577398261,0.970178822
NM_021516,3,50,0.06,112812341,3912,49475,0.079070237,112813721,0.758819018,7,50,0.14,112812316,3647,50634,0.072026701,112813721,1.943723608,1,0.577398261,0.547864091
NM_022801,3,50,0.06,112812341,3912,49475,0.079070237,112813721,0.758819018,7,50,0.14,112812316,3647,50634,0.072026701,112813721,1.943723608,1,0.577398261,0.547864091
NM_023128,6,50,0.12,79256722,1349,14480,0.093162983,79257317,1.288065234,7,50,0.14,79256707,1422,16028,0.08871974,79257317,1.578002813,1,0.577398261,1
NM_025772,4,50,0.08,45097425,3392,47204,0.071858317,45096465,1.113301887,7,50,0.14,45097410,3624,51557,0.070291134,45096465,1.991716336,1,0.577398261,0.849267933
NM_153319,5,50,0.1,141921214,2001,25975,0.077035611,141920589,1.29810095,7,50,0.14,141921249,2067,27929,0.074009094,141920589,1.89165941,1,0.577398261,0.970178822
NM_172409,4,50,0.08,52716767,14821,181553,0.081634564,52717902,0.97997706,7,50,0.14,52716777,16848,200310,0.08410963,52717902,1.664494302,1,0.577477696,0.854510256
NM_001195258,35,50,0.7,4248019,417,1904,0.219012605,4249214,3.19616307,16,50,0.32,4247959,470,2041,0.230279275,4249214,1.389617021,0.001052738,0.595448513,0.039490187
NM_198886,9,50,0.18,35031299,99,918,0.107843137,35032504,1.669090909,8,50,0.16,35031254,92,927,0.099244876,35032504,1.612173913,0.62143389,0.597550836,1
NM_028666,5,50,0.1,151799670,294,2813,0.104514753,151798710,0.956802721,8,50,0.16,151799670,247,2553,0.096748923,151798710,1.653765182,1,0.606043463,0.620565527
NM_013509,13,50,0.26,124719507,598,5852,0.102187286,124718527,2.544347826,8,50,0.16,124719512,501,5469,0.091607241,124718527,1.746586826,0.105685639,0.608649466,0.832139768
NR_031761,5,50,0.1,58503834,849,5921,0.143387941,58504609,0.697408716,8,50,0.16,58503909,677,6244,0.108424087,58504609,1.475686854,0.79546152,0.609278861,0.610162331
NM_017374,16,50,0.32,34710153,1404,13587,0.103334069,34711093,3.096752137,8,50,0.16,34710153,1407,14649,0.096047512,34711093,1.665842217,0.03081944,0.609712019,0.454120223
NM_001081203,16,50,0.32,124875528,4256,40008,0.106378724,124874923,3.008120301,8,50,0.16,124875948,4125,40423,0.102045865,124874923,1.567922424,0.031232586,0.609712019,0.458902339
NM_001252435,15,50,0.3,31663489,11613,127846,0.090835849,31664529,3.302660811,8,50,0.16,31663949,12892,139669,0.092303947,31664529,1.733403661,0.048039427,0.609712019,0.357239047
NM_011878,12,50,0.24,3397417,7006,81247,0.086230876,3398207,2.783225806,8,50,0.16,3397332,7791,86601,0.089964319,3398207,1.778482865,0.0870458,0.609712019,0.617420005
NM_001252433,12,50,0.24,31664251,11509,127404,0.090334683,31665021,2.656786862,8,50,0.16,31663946,12817,139216,0.092065567,31665021,1.737891862,0.159000931,0.609712019,0.617001056
NM_001252434,12,50,0.24,31664251,11509,127404,0.090334683,31665021,2.656786862,8,50,0.16,31663946,12817,139216,0.092065567,31665021,1.737891862,0.159000931,0.609712019,0.617001056
NM_007862,12,50,0.24,31664251,11509,127404,0.090334683,31665021,2.656786862,8,50,0.16,31663946,12817,139216,0.092065567,31665021,1.737891862,0.159000931,0.609712019,0.617001056
NR_045516,12,50,0.24,31664251,11509,127404,0.090334683,31665021,2.656786862,8,50,0.16,31663946,12817,139216,0.092065567,31665021,1.737891862,0.159000931,0.609712019,0.617001056
NM_001008506,10,50,0.2,99985598,2880,29108,0.098941872,99986178,2.021388889,8,50,0.16,99985578,2846,29811,0.095468116,99986178,1.675952214,0.324046174,0.609712019,0.990076626
NM_001160107,10,50,0.2,99985598,2880,29108,0.098941872,99986178,2.021388889,8,50,0.16,99985578,2846,29811,0.095468116,99986178,1.675952214,0.324046174,0.609712019,0.990076626
NM_029334,10,50,0.2,99985598,2880,29108,0.098941872,99986178,2.021388889,8,50,0.16,99985578,2846,29811,0.095468116,99986178,1.675952214,0.324046174,0.609712019,0.990076626
NR_027648,10,50,0.2,99985598,2880,29108,0.098941872,99986178,2.021388889,8,50,0.16,99985578,2846,29811,0.095468116,99986178,1.675952214,0.324046174,0.609712019,0.990076626
NM_133872,9,50,0.18,136158673,3772,37345,0.10100415,136157638,1.782104984,8,50,0.16,136158683,3776,38161,0.098949189,136157638,1.616991525,0.449438051,0.609712019,0.990076626
NM_027498,9,50,0.18,45821093,15915,151591,0.104986444,45821903,1.714507069,8,50,0.16,45820403,13719,152254,0.090106007,45821903,1.775686275,0.449649144,0.609712019,1
NM_021314,10,50,0.2,137835660,6612,56257,0.11753204,137837070,1.701663642,8,50,0.16,137836450,5643,55524,0.101631727,137837070,1.574311536,0.480173341,0.609712019,1
NM_001110827,8,50,0.16,77137343,18047,167192,0.107941768,77136483,1.482280711,8,50,0.16,77137333,18280,175293,0.104282544,77136483,1.534293217,0.608121595,0.609712019,1
NM_053104,8,50,0.16,77137343,18047,167192,0.107941768,77136483,1.482280711,8,50,0.16,77137333,18280,175293,0.104282544,77136483,1.534293217,0.608121595,0.609712019,1
NM_175387,8,50,0.16,77137343,18047,167192,0.107941768,77136483,1.482280711,8,50,0.16,77137333,18280,175293,0.104282544,77136483,1.534293217,0.608121595,0.609712019,1
NM_019912,11,50,0.22,35931653,4730,27663,0.170986516,35932213,1.286651163,5,50,0.1,35931448,4629,28509,0.162369778,35932213,0.615878159,0.845510133,0.609712019,0.543913549
NM_001169576,5,50,0.1,30254089,5464,60351,0.090537025,30253539,1.104520498,8,50,0.16,30254089,6887,68631,0.100348239,30253539,1.59444751,1,0.609712019,0.97529396
NM_001177833,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001177834,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001177835,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001177836,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001177837,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001177838,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001177839,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001177840,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_009459,5,50,0.1,30254089,5464,60351,0.090537025,30253539,1.104520498,8,50,0.16,30254089,6887,68631,0.100348239,30253539,1.59444751,1,0.609712019,0.97529396
NM_145533,7,50,0.14,131317693,2749,25002,0.109951204,131318598,1.273292106,5,50,0.1,131317738,4277,28293,0.151168133,131318598,0.661515081,1,0.609712019,0.573410376
NM_001093764,21,50,0.42,3289409,2677,7933,0.337451153,3290039,1.24462458,17,50,0.34,3289384,2171,8315,0.261094408,3290039,1.302210963,0.652558929,0.612154288,1
NM_001199044,21,50,0.42,35301372,3512,12673,0.277124596,35300822,1.515563781,17,50,0.34,35301392,3520,13236,0.265941372,35300822,1.278477273,0.332549678,0.61258241,0.834323653
NM_020027,21,50,0.42,35301372,3512,12673,0.277124596,35300822,1.515563781,17,50,0.34,35301392,3520,13236,0.265941372,35300822,1.278477273,0.332549678,0.61258241,0.834323653
NR_037954,12,50,0.24,24393491,5,100,0.05,24392741,4.8,13,50,0.26,24394241,18,100,0.18,24392741,1.444444444,0.095649021,0.629000238,0.303400472
NM_009304,37,50,0.74,117671016,210,1670,0.125748503,117671981,5.884761905,9,50,0.18,117671006,220,1966,0.11190234,117671981,1.608545455,3.03E-06,0.630575119,0.001065342
NR_045640,12,50,0.24,59329813,343,2332,0.147084048,59328548,1.631720117,9,50,0.18,59329688,311,2665,0.116697936,59328548,1.54244373,0.376758916,0.63238564,0.993726282
NR_045715,13,50,0.26,126632730,456,4586,0.099433057,126633305,2.614824561,9,50,0.18,126632540,534,4776,0.111809045,126633305,1.60988764,0.1048805,0.634183831,0.6261053
NR_045716,13,50,0.26,126632730,456,4586,0.099433057,126633305,2.614824561,9,50,0.18,126632540,534,4776,0.111809045,126633305,1.60988764,0.1048805,0.634183831,0.6261053
NM_018771,15,50,0.3,86176627,1431,8969,0.15954956,86177577,1.880293501,9,50,0.18,86176872,1043,9132,0.114213754,86177577,1.57599233,0.228338556,0.635436879,0.927258493
NM_148917,11,50,0.22,122960368,1540,10714,0.143737166,122961528,1.530571429,9,50,0.18,122960028,1294,10570,0.122421949,122961528,1.470324575,0.506564877,0.635653365,1
NM_176928,12,50,0.24,96303830,1469,11022,0.133278897,96303035,1.800735194,9,50,0.18,96304025,1471,11527,0.127613429,96303035,1.410509857,0.382068654,0.635736857,0.914851924
NM_001159646,8,50,0.16,125073294,1680,9472,0.177364865,125073984,0.902095238,6,50,0.12,125073199,1714,9879,0.173499342,125073984,0.691645274,1,0.635823831,0.879776949
NM_026697,17,50,0.34,35056445,1824,15451,0.118050612,35055640,2.880120614,9,50,0.18,35056445,1893,16566,0.114270192,35055640,1.575213946,0.040081204,0.635854683,0.39242409
NM_175639,20,50,0.4,71965610,4432,32122,0.137973974,71966555,2.899097473,9,50,0.18,71965590,3912,32747,0.119461325,71966555,1.506763804,0.02266856,0.636096994,0.355290854
NM_011733,9,50,0.18,131338028,4064,19954,0.203668437,131337468,0.88378937,6,50,0.12,131338028,3491,20194,0.172873131,131337468,0.694150673,1,0.636096994,0.981674776
NM_139117,9,50,0.18,131338028,4064,19954,0.203668437,131337468,0.88378937,6,50,0.12,131338028,3491,20194,0.172873131,131337468,0.694150673,1,0.636096994,0.981674776
NM_001081232,14,50,0.28,37087063,5239,46336,0.113065435,37086208,2.476442069,9,50,0.18,37087058,5637,49579,0.113697332,37086208,1.583150612,0.128535805,0.636159721,0.640867139
NM_008942,11,50,0.22,97141795,6893,53685,0.128397131,97140890,1.713433918,9,50,0.18,97141805,7011,57037,0.12292021,97140890,1.46436457,0.356486084,0.636159964,0.91444505
NM_028274,20,50,0.4,113579929,46,261,0.176245211,113581239,2.269565217,11,50,0.22,113579874,38,261,0.14559387,113581239,1.511052632,0.111987903,0.639413308,0.735142793
NM_025735,1,50,0.02,155102450,24,262,0.091603053,155103100,0.218333333,1,50,0.02,155102315,28,390,0.071794872,155103100,0.278571429,0.372496991,0.640663007,1
NR_046364,1,50,0.02,155102450,24,262,0.091603053,155103100,0.218333333,1,50,0.02,155102315,28,390,0.071794872,155103100,0.278571429,0.372496991,0.640663007,1
NM_013788,4,50,0.08,69609171,68,1041,0.065321806,69608396,1.224705882,1,50,0.02,69609641,60,1131,0.053050398,69608396,0.377,1,0.648198071,0.713229373
NM_001177395,7,50,0.14,44967285,1,51,0.019607843,44968780,7.14,4,50,0.08,44967300,5,154,0.032467532,44968780,2.464,0.30491846,0.649338962,0.422387376
NM_001195431,2,50,0.04,58006836,1,38,0.026315789,58005361,1.52,4,50,0.08,58006826,5,210,0.023809524,58005361,3.36,1,0.649338962,1
NM_146223,1,50,0.02,57454478,45,708,0.063559322,57453088,0.314666667,1,50,0.02,57454588,81,1327,0.06103994,57453088,0.327654321,0.644765583,0.649755738,1
NM_027521,0,50,0,79481920,104,1732,0.060046189,79483420,0,1,50,0.02,79482105,118,1825,0.064657534,79483420,0.309322034,NA,0.651233309,1
NM_001243261,1,50,0.02,43067837,201,3603,0.055786844,43068962,0.358507463,1,50,0.02,43068167,237,4265,0.055568581,43068962,0.359915612,0.65106751,0.652858792,1
NM_001130184,1,50,0.02,41359946,2920,34898,0.083672417,41360656,0.239027397,1,50,0.02,41359941,2319,33275,0.069691961,41360656,0.286977145,0.399594748,0.653290175,1
NR_045805,1,50,0.02,54149497,265,4635,0.057173679,54148377,0.349811321,1,50,0.02,54149877,402,6172,0.065132858,54148377,0.307064677,0.651386964,0.653290175,1
